Término,Frecuencia
cuando me he enfrentado,1
soy comandante,1
ey y nomás por un ratito,1
y ahí voy,1
y ahí voy y ahí voy manda,1
si a medias te deja,1
victoria no,1
pero más lindas las que mandas en,1
él te da rosas,1
y ahí voy ¡eso,1
y yo me sé tu dirección,1
lipgloss guerlain,1
la 5.,1
tiktok yo sí te saco de chambear,1
que si estás conmigo,1
te quiero chingar,1
yo no soy de esos,1
fuerza regida aquí,1
uh puro ct,1
tu vato jodido,1
si mueves tus nalgotas,1
yo sé que no he,1
soy así y sé muy,1
eso que tú me pides es imposible,1
nunca seré tu ángel del edén,1
por ti me he vuelto un fresón,1
la 5.7 sacaré a esta güera yo la tendré,1
me veo contigo,1
una estrella fugaz bajar,1
ya vi que aquel wey,1
como amuleto aquí traigo a san juditas siempre devoto,1
no la pienso pa' jalarla,1
por los amigos,1
me gusta chambearle macizo,1
cachucha nunca confiado,1
métanselo en la cabeza porto sombrero,1
toda esa gente mala leche,1
los disfrutamos y todo con medida,1
esos placeres,1
soy así y se muy,1
nunca te engañé,1
siempre estaré en el aire corazón,1
el gobierno y enemigos,1
y aunque ofrescan por mi recompensa decir mi,1
me despido me voy pa la sierra alla,1
unas heladas a veces recio,1
un corrido,1
cañón ahora,1
el fantasma viejo puro afinarte music,1
nivel c,1
kaláshnikov con,1
soy hombre de una bandera,1
río colorado,1
siempre me mantengo donde ando procuro,1
lo más valioso,1
cosas valiosas,1
soy muy tranquilo,1
les hace falta que les tapen el hocico,1
las amistades,1
reflexionando un día le dije a mi diosisto quita,1
bien derecho,1
no soy rico,1
compa chava me,1
sin ni un peso,1
que bellos,1
estar contigo es la gloria nomas,1
no me quiere ver,1
acaso tú eres de papel,1
aquí en culiacan,1
no digo mi nombre cuento,1
el que sueñas por la noches soy yo soy yo soy yo soy yo,1
el que sueñas por la noches soy yo soy yo el ladrón que,1
soy yo el ladrón,1
porque al fin tus sueños,1
ya no llores niña,1
cuando te despiertas solo hay soledad,1
pues no me quieres,1
me buscabas pleito,1
cuando estaba vivo,1
de mi funeral te banié,1
cel o,1
pero eso es imposible,1
una y otra,1
me quiero enredar en tu piel,1
me quiero desaparecer tal vez así me voy viral y me ves en tu cel,1
macizo anduve,1
a mi viejita,1
alla vivo muy tanquilo,1
me gustan las marcas,1
la hemi me espera,1
o por la carretera,1
el negocio o la brecha,1
razer o a caballo o una troca ganadera,1
eah! soy de rancho a,1
de la mota,1
aquí vale lo mismo no me lo he robado los cerros forrados,1
montar buenos carros,1
el calorón macizo,1
sinaloa tamazula,1
para las heladas y,1
mis padres me dieron crianza,1
con frijoles de agua y sal,1
el olor a ganado,1
me la he navegado,1
soy nacido y creado en el monte barrancos,1
soy de botas,1
con gusto aqui los recibo,1
la virgen,1
por lo mujeriego viene de mi abuelo con orgullo digo: ¡soy de rancho!,1
no olvido el pasado,1
los mejores consejos de un viejo,1
de durango,1
de muy morro me vine,1
soy el mismo nomás vengo,1
ni el dinero,1
los negocios resultaron favorables,1
he cambiado,1
el amigo,1
los golpes que da la vida tómenlos como alimento,1
y mi mano engaruñada,1
me quito saco,1
los tengo,1
"no, señor",1
no me siento más,1
los necesité y me abandonaron no soy bueno,1
que yo ya no soy el mismo,1
que entre los pinales yo me la he rifado,1
muy agradecido a mi padre adorado y el cerro,1
no te importó todo el dolor lleno en mi mirada,1
y ahora te ves feliz juntita tú con él,1
no vas a poder borrarme,1
con dolor,1
te espero horas largas,1
y yo con el alma hecha pura piedra te,1
ni un hola,1
te paso silbando,1
"la sigo llamando, oh no",1
y ahora con quien hablo solo dios,1
"te valió, me diste tu engaño",1
nunca más hablamos,1
perfectos extraños,1
"aquí ando firme, pa’",1
las historias las inventa,1
la trataba como mierda,1
no controla sus botellas,1
ella me dijo todo lo que el le,1
la sigo llamando,1
perfectos extraños solo dios,1
mal de siempre hablo,1
ya me monté,1
pero ¿sabes qué?,1
yo que te miro,1
oh oh ando,1
m se,1
tesla sector,1
ando más pilas,1
mucho lv me,1
o pa',1
vamos pa' santa,1
"pura empresa sm las plebes marcan, me dicen ¿qué tranza?",1
un saludo pa' toda la beliqueada,1
la doble,1
soy mi propia competencia,1
un día te dije,1
yo no me fijo,1
hablará de ti,1
el que de otro viene y te habla mal,1
más tranquila mi conciencia,1
pero el corrido,1
tú buscas amor y yo solo amigos chale,1
pero tú y yo somos mundos,1
me contestaste: no es que no me encantes,1
ya me puse la percha,1
barrio antioquia eh,1
"ahí le voy, señorazo si sabe",1
qué privilegio poder tenerte,1
ya quemé muchos,1
si esta noche me destrampo pues,1
dijo el tocayo se me chispoteo,1
corridon para,1
con razón alterabas de la nada mis latidos,1
con razón no sentía nada por otra persona,1
qué suerte,1
instagram sabiendo,1
por su dolor,1
ya me subí,1
por su dolor hoy,1
estoy sujeto,1
ya de una,1
te demostraré con hechos,1
yo quisiera ser el hombre,1
nada me explica,1
party o solo yo,1
ami o,1
para estar en donde,1
mi familia está conmigo,1
con la clica del barril y mi compa charly al míl escuchando a los rebeldes y la china,1
por caminos y veredas,1
al cabo mundo hay te quedas,1
un abrazo pa mis padres,1
para darle pa delante a esta vida,1
mis hijos y mi señora,1
nunca me ha dejado abajo desde,1
mi madre me,1
con mi gente festejando que en mi ranchito,1
porque les hice una polvadera música,1
soy teo aguilar,1
otro que viene de abajo,1
para ayudar a mis viejos,1
con 17 cumplidos yo decidí cruzar la frontera,1
pero valía como si lo fuera,1
no era la copa del mundo,1
con todos mis camaradas yo era feliz,1
pateando piedras me,1
cuando era niño me iba a la escuela me,1
m y fuga pa' andares,1
tú y yo somos felices,1
me has hecho mejor,1
cambiamo la modelo,1
amores rotos,1
si mi cora,1
de que me bajen la luna,1
cuando de alguien te enamoras,1
me volvió todo loco,1
ser tu prisionero,1
te estaría cuidando cómo cuido a mi vida que la vivo por ti no me cansaría de decirte siempre,1
víctor hey,1
las líneas de pericon cambiamos,1
cherokee srt,1
de sus tetas yo me pego,1
le pongo el culo,1
al pacino perico,1
moschino una,1
estás bien coqueta,1
kurumi me pega unos besos,1
bonita y mala,1
la molly en las botellas,1
pero te miro,1
porque en tus ojos,1
"todo, todo, todo",1
"mmm, ti haciendo de todo pa",1
slab records,1
miguel cornejo y,1
quizá yo logre olvidar de un jalón,1
nunca de acuerdo,1
no nos culpemos total,1
sé que extrañas sus latidos,1
ni te andes,1
que la miel,1
mas amargos mas amargos,1
pero al final terrminan,1
pero cuando te tengo,1
a recoger a mi buitrillo,1
yo soñaba ir contigo,1
el amor que te di,1
yo te perdono,1
el final de nuestras vidas,1
un lotecito en la luna para,1
sport directo,1
yo paso en caliente,1
no vale na' mi plata,1
uh ¡compa chacho!,1
no lo hagas te aconsejo tirana mansalvera tú no tienes perdón vuelves,1
te vi apasionada je,1
que te brindó el pecado,1
de pura falsedad hoy vives la amargura,1
una ucraniana,1
solo princesa quiero,1
lo pienso,1
óscar maydon polvo,1
óscar montana chau uh,1
vancouver la merca,1
solo princesas quiero,1
compa óscar me,1
time machine ya tu sa' fabio gue-,1
si te daba la razón,1
alteraria to,1
time machine pero,1
donde sea que este ojalá este feliz,1
todavía te quiero no me llena la fama,1
como la vez primera,1
con mucho disimulo,1
la prenda sin valor,1
la razón de ser mala,1
uber yo te llevo,1
tú vatillo te carga,1
rolex chocolate original,1
pa’ san carlos,1
amiri flow maleante,1
me lo pide en la boca toca toca,1
victor ya,1
bien bélica,1
scar yo voy de frente tirándoles,1
barrett r's,1
no lo hagas te aconsejo tirana mansalvera tú no tienes perdón,1
vas perdida en el fango,1
tener sangre en los ojos,1
lo que a mí me ha sobrado,1
pero sé que te,1
de ser poco varón,1
yo no te la he,1
la historia nuestra ¡somos los de la noria!,1
aqui estoy,1
las cosas pasan por algo,1
"el no sé qué que tienes tú que tanto me fascina eres tú, mi mayor alegría",1
te fallé y las promesas de este amor,1
y las promesas de este amor,1
me diste de tu amor,1
de arreglar,1
una forma una manera,1
el no sé qué que tienes tú que tanto me fascina eres tú,1
ulices chaidez,1
eslabon armado,1
soy feliz,1
te compro los minutos,1
eres más que mi suerte,1
pues ninguna se me hace suficiente,1
tal como lo hice yo si quieres pásame su número,1
para yo seguir vivo,1
para yo seguir vivo y te compro tambien tu cuerpo de sirena te compro noches buenas,1
tu cuerpo de sirena te compro noches buenas,1
pero es la condicion que te quedes conmigo,1
yo te las realizo,1
a besarme la boca que ya nada,1
no te hago suspirar y estás pensando,1
si te quedas o te vas que le echaste un montón de ganas a la relación,1
que no eres tú,1
todas las veces que me has hecho tan feliz tú te entregas,1
me cayó el 20 que cuando tú me querías fueron mis mejores días,1
me cayó el 20 que cuando tú me querías fueron mis mejores días te mentí no,1
soy vulnerable a tus besos,1
me la daba de cabrón,1
lo peor,1
para hacer que las pasiones,1
"te lloré, te lloré fuiste",1
mi pecado y mi rosario,1
mi tormenta y mi guarida,1
que olvide tu sonrisa,1
de todas las veces que te hice mía y todavía me exiges que olvide tu sonrisa,1
aún no me la creo que tú ya no te acuerdes,1
esto del amor,1
te felicito hiciste llorar a quien te quería a la,1
te felicito hiciste llorar a quien te quería a la buena,1
que no te juzgue,1
te los pago al contado te compro cada beso cada caricia tuya te compro el corazon te,1
con tu figura siento despegar los pies del suelo te,1
ti cómo te digo,1
que aun no te has,1
pero que un diamante brilla,1
por que mi amor creo que voy a morir espero,1
lo unico que les puedo decir que me muero poco a poco,1
nadie me sabe decir,1
no se pa' donde tampoco,1
que de ti me enamoré,1
que eres tú mi consentida,1
te amare maaaaas,1
amor tan solo dime,1
pero tú dime qué quieres,1
se bien lo que sucede en tu interior,1
conosco muy bien todos tus momentos,1
o hay algo que me quieres confesar,1
ohhh ohhh ohhh,1
voltio paca,1
con más razón te acordarás de mí uhh ohh ahh ella,1
ohhh que pase lento el tiempo,1
tu presencia no ayuda eres una distracción,1
al casino de tus besos,1
va encontrarse con un beso vas,1
"ay, mi barca",1
el olor de tu perfume,1
yo no me he vuelto a,1
con perfume,1
dame tus días,1
dime qué piensas,1
yo te prepare la cena,1
que cada noche,1
piensas quiero,1
un beso con sabor a sal,1
lo que digan los demás,1
si no soy un hombre normal,1
mi locura,1
ah-ah inexplicable,1
te soy sincero que y te sigo queriendo sigo,1
ya mi memoria la perdí por tus recuerdos,1
tu nombre es gloria,1
va a encontrarse con un beso vas,1
para recoger los frutos del amor,1
mí cómo te digo,1
me rindo ante tus pies postrado anelondote a ti señor te necesito,1
tu no sientes,1
te soñé te soñé te,1
iras a mi tumba,1
no me hallaras aquí,1
pero ay,1
un inmenso dolor dejando mi alma herida,1
te vas y me dejas,1
recuerdo inolvidable me,1
,1
te soñé te,1
sigo extrañandote,1
de mis labios un te quiero,1
y con dolor,1
yo morire de amor,1
si tu no estas,1
que puedo hacer,1
sin verte,1
un dia mas,1
lo que yo siento por ti te regalo mi esencia todo mi mundo,1
te regalo un pedacito de cielo de mis labios un te quiero de mis manos las caricias,1
aver a las viejas,1
cuando nos fumamos me olvidé,1
me olvidé el pasado ¿,1
porque neta,1
el amor que me tuviste no,1
que tuvimos al final,1
aun despues de los problemas,1
si no puedes dime adios,1
ya te amo yo no quiero que te quedes,1
ya se que no te gusta que te ame,1
me haces vibrar con tu hermosura haces volar mi timides y te volviste mi locura eres ardiente como el sol tu me llevaste hasta la luna con tus caricias con tu amor,1
contigo siento,1
y te volviste mi locura,1
tu eres la mujer divina la que yo le pedí a mi dios,1
tu eres agua cristalina,1
de un tiempo aca mis sentimientos,1
te llevo en mi corazon,1
"ah-ah-ah, ah-ah-ah ah-ah-ah ¿por qué te volví a mirar?",1
"ah-ah-ah, ah-ah-ah ah-ah-ah, ah-ah-ah mi alma la destroza",1
a ti te,1
me enamoré de ti,1
lo que yo siento por ti te regalo mi esencial,1
con la que me haces feliz te pedí que sí querías ser mi novia y me arrebataste un beso,1
no puedo vivir sin tu amor,1
ese día te perdono no es mi culpa sepultaste mi amor,1
pues me mirabas como enemigo,1
pues según tú,1
no eras capas de hacerme,1
de uñas muy largas,1
"y tú, siempre a la moda",1
son más las ganas,1
ese día te perdono,1
como darte agua fresca,1
porque no quiero verte,1
tu manera y tus caricias,1
no te odio mucho menos me alegro,1
y sé bien que,1
si algun dia yo te quize,1
señor) refresca mi alma,1
oh abre los cielos,1
te necesito no,1
dios te necesito,1
oh contigo,1
era una guerra,1
la que no anda a la moda,1
te presento ami amante la que no anda a la moda,1
por que un verdadero amor,1
entre tus lindas caderas,1
"te quiero, te quiero te quiero, te quiero te quiero, te quiero",1
"solo vivo y respiro para ti te quiero, te quiero",1
necesito verte,1
te beso muy despacio,1
y yo te abrazo,1
abrázame fuerte ven,1
quiero verte,1
no me vayas,1
nunca estas contenta contigo misma,1
mi niña de ti,1
whole lotta sad boy shit official,1
para que el mundo sepa que eres mía,1
y me siento poderoso,1
porque la verdad,1
para que el mundo sepa que eres mía te,1
porque eres para mí un gran tesoro,1
un mundo para compartir no llores por lo nuestro sonríe y sé feliz sonríe sonríe,1
un mundo para compartir lo siento no puedo ser tu amigo porque el tenerte cerca sin poder tocarte,1
cerca sin poder tocarte,1
me gustan los carros de velocidad,1
puro comanche bravo,1
montado en las laminadas pa,1
ahí me ven en la capi,1
con la sangre fría,1
netón ¡tracas,1
si no quieres,1
sin tenеr que ir a volar,1
shelby a,1
la paciencia,1
una güera y una prieta,1
aquí no está pelada,1
no-no ah,1
a tu amor,1
me olvido de quien soy ¿y dónde estás?,1
estás imposible,1
que no sé a dónde voy no es real hace,1
me arrebatan tus latidos y tu voz,1
cien complejos sin sentido,1
y pa' mencionar,1
si no es de uva,1
se forjaba un gallo,1
el mundo donde solo existes tú no te vayas,1
ando positivo,1
una troca alta,1
ando en las buenas,1
las bocinas suenan,1
los cristales,1
muero yo,1
el mundo donde solo vives tú no te vayas,1
muero yo ay,1
ay cuanto diera yo por verte una vez más,1
te veo tan diferente,1
algo muy tuyo mucho,1
si no te vas,1
el ritmo de la vida me parece mal era tan diferente cuando estabas tu,1
el frio de mi cierpo,1
el frio de mi cuerpo,1
no hay nada mas dificil,1
el ritmo de la vida me,1
la gente pasa y,1
me olvido de quién soy ¿qué me has hecho?,1
dos billetes para amarte,1
ya me he cansado de esperar,1
ellas no comprenden que esto solo es nuestro,1
si es posible amor confésame que tu amor por mí,1
que me causas,1
no sabes el desorden de emociones,1
para ser honesto digo,1
no somos perfectos sin nuestros defectos,1
para seguir juntos,1
tú sabes mi amor,1
solo tú y yo sabemos,1
si de tus amigas pides,1
sueñas alto,1
confésame que tu amor,1
no quiero mi vida prefiero estar muerto,1
que me des un beso,1
pues en mi cabeza,1
se caía tu llanto,1
me juraste,1
donde está tu orgullo,1
los dos sabemos,1
el fin justifica los medios,1
aventándose en el ruedo salimos,1
quién me vendría a acompañar,1
eso me puse a pensar imaginándome,1
si no en aquella capilla,1
por tu desaparicion,1
me haré pasar por un hombre normal que,1
ni tu centro de atención,1
ya no tienes interés,1
que por este soñador,1
como duele la verdad,1
no me quiero,1
no lo quiero ni pensar,1
no pude evitar llorar cual,1
como siempre fue mi madre le tomé otro trago al bote,1
sé que es sincero su llanto,1
no alcanzaron ni a rezar,1
que ese día me iba a llorar,1
no veo a ninguno,1
y la familia,1
qué caras voy a mirar,1
"siempre trabajando, pacas engordando, yo sigo humilde con la mente",1
con las llantas quemando,1
ps fierro viejo ai,1
si no te satisfacen,1
humillar mi amor quiero decirte,1
de lo que es el amo,1
de lo que es el amor,1
