Término,Frecuencia
tomando hpnotiq,2
bailando sola,2
la bebe,2
como un caballero,2
pero le gusta,2
de aquel que te dio la mano,2
muchos giros y vueltas,2
yo sin darme,2
me acabé la barra,2
no sale de mi cabeza tu linda sonrisa siento,2
del cielo le caen las flores,2
del cielo le caen limones quién,2
por la rosca,2
mustardinha e lhe,2
criptomonedas me llegan y,2
las vegas brillando,2
odeia feliz de quem zé quer bem triste de quem,2
triste de quem,2
la conozco y sé que de donde está va,2
y de cierto modo inseparables,2
por unica ocasion,2
hoy las estrellas,2
me lo dice el corazon,2
aqui muy dentro de mi ser,2
esta noche reserve,2
me envidian por no estar en mi lugar,2
con velas y botellas de champán,2
que me mime,2
asi de verdad mira,2
asi mimame mira,2
ma mañanita,2
que me mueva,2
me gusta pelear,2
loquear pues,2
pero sabes una cosa que tu perdiste,2
y yo te las creia mentirosa,2
louis v,2
un canto que susurra,2
futa cómo te mufan,2
sé siempre un buen ser humano,2
aún no sé por qué te fuiste,2
pero dime dónde encuentro todos los besos que me robaste,2
era lastimarme,2
ya razona por favor,2
con un beso tímido te di mi corazón fuego contra fuego,2
fuego del que no puedo escapar en donde nadie escuche mi voz,2
ahí te espero yo fuego contra fuego,2
no le busque,2
lo nuestro es puro amor,2
y por amor le lloré,2
mi enemigo era el amor,2
las dudas,2
yo aquí voy a esperar a,2
me da gusto verte arriba qué,2
mi ego tiene moretones,2
"todo el amor que tú me dabas, me arrepiento creo que voy a llorar y la verdad",2
como me dolió tu olvido,2
me da miedo que me duela,2
no quiero conocer a nadie,2
mi ego no se recupera,2
yo soy el que manda soy fuego,2
del capo de capos,2
eres especial para mí dime,2
fuentes de ortiz,2
lo raro,2
tu amarga soledad que,2
que me olvidé de los pequeños detalles,2
que te hacían vibrar que me rodea una armadura de acero,2
no lo puedo negar y me lastima en lo profundo del alma,2
bien equipado vengo,2
con cortas y largas adiestrados,2
el blindaje siete plus,2
mi sector lo tengo controlado,2
sufrir tuve,2
ir con llanto en los ojos me trague el coraje y le dije se feliz ya no tienes que mentir busca tu alegría,2
mi falsa identidad,2
de que existo pa',2
me haces sufrir estoy atrapada y no tengo salida,2
la siento perdida,2
no puedo negar que eres fruta,2
estoy atrapada y no tengo salida,2
mi fe esta perdida,2
no puedo negarte que eres fruta,2
"por eso, lo rompiste fácil y yo queriendo un corazón",2
"por eso, lo rompiste fácil quisiera",2
que no me duela el alma,2
pero no soy como tú y,2
por ti mi viaje sin boleto,2
por que me duele decirte,2
mi eterno amor secreto,2
que la distancia siempre,2
a ti he llegado tarde,2
por miedo,2
ya me conocen,2
que la puso en mi camino,2
tal vez fue un error que la vida esta vez nos junto será de la suerte,2
pero ya te encontré será lo que sea,2
pero al fin me enamore será el cielo,2
cuando me encabrono soy el diablo,2
entrada y salida,2
mi mente loca,2
porque fuerte no soy que no me odies,2
cómo te chilla la ardilla te hiede la buchaca futa,2
entre más fumo,2
mi primer suspiro al despertar ella,2
dice la gente que es delito,2
quin te paseaste?,2
mi pan de cada día,2
entre más te conozco más crece mi amor por ti y,2
ti eres mi niña hermosa,2
cuando te beso,2
aquí estaré no,2
cuando gustes tú,2
te quiero corazón,2
no sigas con esas mentiras,2
que me endulzas la vida eres tú mi alegría,2
los lara fumando,2
entre la vida y la muerte hay un espacio,2
la dueña de mi amor,2
y yo no les miento,2
a veces vivo,2
madrugada cierto,2
la magia del humo,2
y me veo fumando,2
los ojos chiquitos,2
viajo por el mundo,2
estoy morro,2
"aquí me reporto, le salgo yo somos furia blanca",2
del comando cano,2
alfil 2 cuida tuca víctor,2
como te huele la boca,2
y futa,2
hoy me siento triste,2
porque mirarte de lejos simplemente no me ayuda,2
tu aroma,2
fuimos felices,2
abrázame fuerte prefiero,2
eres mi credo pedazo de cielo,2
lo que me pidas haré,2
mi religión qué me importa,2
lo que decidas haré,2
"oye, mamita",2
la malilla está pegando,2
los de la,2
para siempre en mi mente,2
y tú vives,2
soy marihuano pa,2
estilo fino,2
me miran riendo pero me va pegando,2
la hierva verde me vengo,2
fuga pa cali,2
y tú vives dentro de mi corazón,2
mi corazón me dice sí aunque mi mente,2
eres inteligente me muero por tenerte así,2
lo que pasa por tu mente,2
la capital,2
la misión,2
buscando un amigo en quien pueda yo,2
sin dios,2
mi corazion te siente ja,2
mi corazon sabia amor,2
tan solo besos,2
yo aún no te he olvidado porque sé,2
pero si puedes ayudar,2
tu amor me,2
antes de ti yo,2
con otro sujeto muy mal va a acabar,2
cambiaste ya,2
su amor y luego me lo quito pero,2
a la que me entrego,2
antes mi amiga y mi,2
la misma porque tan distinta si no eras así me recuerdas a alguien a,2
conoci hoy ya no eres,2
la bandera,2
no estoy tan enamorado ni dependo de tus labios,2
mucha suerte,2
yo ya no te necesito este amor,2
porque yo siempre lo he hecho hoy,2
dejé historia,2
que cuando te,2
si no te gusta o,2
por eso vine a agradecerte que me hallas engañado gracias a,2
pues vete mudando a otra ciudad,2
ni pienso cambiar y aunque te encabrones,2
me vas a aguantar,2
yo solo cumplía con mi deber,2
de esos ojitos bellos,2
ya tengo el anillo,2
sé que la voy a encontrar para llevarla al altar con la boda de sus sueños pa' poderla conquistar ya tengo el anillo,2
no creo que cuenta te diste,2
con una amarga pena,2
qué mis te quieros,2
y yo del fondo,2
pero me toca aquí aprender,2
la súper no me hace feliz,2
amarme a,2
el corazón y luego,2
me lo rompió te pareces a alguien la que eras,2
ayer cuando,2
un pedasito de ti,2
deja tu amor sobre mi,2
y dejame soñar que no te marcharas,2
hasta que lo quiera dios hoy sabrán cuanto te amo,2
pero si muero del cielo me devuelvo para besar y acariciar todo tu cuerpo,2
del cielo me devuelvo para besar y acariciar todo tu cuerpo,2
hoy te prometo amor eterno ser para siempre,2
tuyo en el bien,2
hoy te demuestro cuanto te quiero amandote,2
de milagro sigo,2
modos tú,2
me sigues negando no me importa que me dejes medio muerto,2
y tus caricias,2
lo que buscas este cariño es tan inmenso y sincero tú me clavaste mil puñales en el alma,2
de onda pues no,2
tirándome agujas me,2
lo que yo te quiero y me correspondes,2
con tus desprecios y me vengo muriendo tu,2
nada lo que sucede,2
y los mariachis,2
el tenampa,2
lloré de sentimiento,2
"y me cantaron me cai de la nube me revolqué, grité",2
"les pedí veinte, treinta",2
y los mariachis van pisando mis talones,2
garganta voy,2
tenampa ya,2
me dejaste muerto,2
un nuevo amor a mí ha llegado un nuevo amor que me ha enseñado que hay heridas que,2
una noche mas y te tengo,2
lo que no sabían de mí,2
aqui te traigo estas flores,2
por que mire tus ojos,2
que yo te traigo dentro de mi pecho,2
yo no quisiera que estuvieras lejos,2
que siempre este juntito a mi,2
por que tu saves que eres tu mi vida,2
y que tambien eres mi consentida,2
no quiero acostarme,2
no todo es como,2
hold up vivo,2
otra más para la lista,2
veinte mil,2
pero déjame empezar,2
doble pantalón,2
mientras tanto tú estas llena de amargura sobre todo te agradezco que me hallas enseñado que,2
"cuando me corrieron, yo me sentía abandonado",2
no quiero acabar,2
compa peso match one playa adquiero,2
lo tomo como lo tengo,2
pero yo seguiré avanzando,2
el recordarte no dejan que deje de amarte,2
dejándome sin nada que difícil es sentir que te perdí estar sin ti te juro que es morir cada minuto sin tu amor me está quebrando el corazón que difícil es amanecer sin ti no encuentro algún motivo para no morir el extrañarte,2
jamás me imaginé que tú te irías dejándome,2
te entregué mi vida con un te amo me robaste el corazón,2
tan fácil enamorarme de tu amor perderme en tus caricias no me di cuenta ni en cuál,2
si jure no volver yo contigo yo no se que me trajo,2
ese frío que me hacia ser tan malo he insensible devolviste a mi la calma has,2
mi destino hoy tenerte es increíble,2
"hola, mi amor ¿cómo te va?",2
yo no quisiera que estuvieras,2
porque miré tus ojos,2
tener que conformarme con mi suerte,2
tan poquita cosa comparada con la que hoy tengo a,2
me enamore de ti,2
puro corte maldito arriba de la navigator,2
por siempre,2
yo me pongo bonito no soy de ojos azules,2
yo me pongo bonito,2
ciudad juárez,2
no me saques de ella,2
"pero quisiera vivir, vivir en los reglones",2
no me reconozco nada nada,2
yo quisiera tenerte por siempre,2
para arrancarte de los brazos,2
tu eres el sol,2
tu eres el agua,2
tu eres el aire,2
tu eres la tierra,2
si me emborracho pa' olvidarte,2
tú eres el agua,2
tú eres la tierra,2
hey yana hey yana oiyana,2
si limpias mi mente,2
nada más con una sola,2
como amante te puedo jurar que acabas de aprender,2
prohibidas en tu mente,2
te amo locamente y,2
me odio por buscarte porque,2
porque si me haces daño he de quererte y siento que te quiero más y más,2
hasta mañana,2
y el pobre corazón anda,2
sé que das todo por mi sé,2
dejemos mil cositas para siempre,2
yo trate pa' ser mejor,2
y los besos,2
con mi cuerno,2
ya di mi nombre,2
tú no eres eva,2
tiktok yo no te censuro,2
aquí hay lana segura,2
pareces barbie,2
no soy de flores,2
yo no soy romantic,2
aquí hay lana segura y me diga: soy tuya bebé,2
esa fe de encontrarnos y darnos,2
ya la vida les dio un hermoso par de niños no pensé que corriera el tiempo tanto,2
y guárdame esta noche para sentirme,2
no tiene sentido no,2
si tener ganas es pecado,2
nos damos unos besos,2
ya dime qué,2
para que no haya malas interpretaciones,2
cuando no vienes,2
lo más sagrado que hay en mí amor,2
"la que, la que me impide esas cosas a pensar",2
lo más sagrado que hay en mí,2
cuando juntos reímos en aquel,2
la tormenta,2
porque ando bien recio,2
pero no me dejó,2
no me,2
zapatillas gucci,2
y a tu wacha,2
plam plam,2
no ya no me escribas,2
gracias mamá por decirme te amo,2
yo sigo siendo tu niño,2
eso sí es de dar coraje vieras,2
pues de quién quieres burlarte,2
me de gusto el saber,2
gracias por el detalle,2
tan distintos somos seres para fin que me da miedo vivir esta vida sin ti gracias por estar,2
de mí te alejaste te,2
porque con verdades no te he convencido yo sé que no fui,2
con tal de tenerte mejor te,2
traemos el mando en,2
la fiesta con un buen molly,2
jet skis,2
porque aquí no todo es chamba,2
te hubiera engañado para no perderte,2
no me ha funcionado ser bueno contigo,2
los monstruos,2
sin compromiso estoy mejor,2
soy el que has querido cerca de ti voy,2
con solo una mirada me enamoraste a mí por ti seré mejor que tu ex hay varios motivos pa' juntarnos de una vez,2
te conocí y desde ahí yo me enamoré yo te vi y tú a mí esa conexión sentí,2
y un amor,2
que tu no me brindabas,2
el cariño y el amor,2
mejor me voy a buscar otros besos,2
ya mejor me quedo sola que mal,2
las dom péri,2
yo pase al frente,2
que yo a ti te,2
cuando te va llegando todito te ataranta duermes,2
por eso tengo miedo que tú de mí te vayas,2
perder me toco perder,2
donde me invade tanta soledad,2
me reclama el corazón que tú eres su única,2
ni hablar que mi jefa,2
por eso es que siempre tiro,2
te quiero mucho espero,2
nada más de pensarlo,2
"te amara, te amare",2
por eso tengo miedo,2
te vayas,2
a mi nada me faltaba más,2
por darte gusto como un tonto me humillaba y tú de terco,2
cuando se apaga el fuego,2
el día que tú me olvides,2
y nadie sabrá,2
según tu boca,2
por más que quise,2
cualquier detalle,2
según tu boca me faltaba más por darte cuando,2
que ya mis ojos no te miran,2
eslabon armado,2
de vida me sobra cuerda voy a,2
tu sonrisa me derrite,2
el latido de tu corazón,2
amargo que me bebí,2
vuelvas eres,2
me duela el alma te olvidaré ya,2
me encuentro lleno de ansias ha de ser que yo me enamore,2
por tu amor para que me sirve el aire,2
no reacciona ya nada funciona sin ti para que me sirve el aire para que me sirve amarte para que me sirven mis oídos si no puedo oír,2
me muero cada día pienso más,2
junto a ti ojos para que me sirven ojos que,2
no fácil,2
lo importante,2
me vas a extrañar te apuesto lo que quieras que vas a buscarme y vas a llorar porque tú a mí,2
tus manos me mentían cuando me acariciaban ¿,2
me resultaron falsas toditas,2
de ser tuyo,2
los santos,2
con el jesús,2
pero a mí me vale madre,2
con el hombre que no amas porque estás desubicada estás,2
el peligro a ti te gusta conmigo,2
la que al gatillo,2
creen que es buena,2
el saber de tu traición,2
por eso a mi me va y me viene,2
otro amor creo que olvidaste cual es nuestra relación si tu y yo somos solo amantes,2
no andes de llorona ni te me arrodilles chillale a tu madre,2
hasta aquí,2
tu suerte no hay otra salida morirás,2
te arrepientas ya no hay vuelta de hoja sola te quedaste tú te lo buscaste,2
pagar el castigo me creíste un tonto queriendo engañarme,2
entero no vas a,2
alguien que te ame ma,2
de la mitad,2
lo respiras tu conmigo para que me sirve amarte si,2
tu vida soy un simple amigo para que vivir as si mi vida,2
no la vivo,2
le mando dinero a tus papás muevo,2
diciendo que yo te,2
el fin tuve que dejarla ir ya,2
"cuando toca, toca",2
que al cielo quiero yo entrar,2
jesús inunda,2
limosnero de cariño,2
como aquella vez te voy a escribir,2
estoy calvo con las limonadas verdes,2
pa' qe no diga tu mamá,2
aquellos tiempos de mi infancia,2
sé que a muchos les duele todo lo que me pasó a mi madre,2
si no es botanita,2
si algun dia extrañaras mi cariño,2
no soy rico,2
de cookies,2
no volteo pa,2
se enciende el motor,2
la puerta,2
porque eso es rogar,2
me quedo sentado,2
no sé si me quieres,2
de que me sirve tu cuerpo,2
a las semanas de iniciar,2
pobre leña de pirul,2
ni tú dónde estoy,2
y me dejes vivir en paz,2
cuánto quieres porque te largues,2
cuánto quieres porque me dejes cuánto,2
la puerca toma cerveza,2
se la trago,2
el padrino,2
soy financiero al tiro,2
sin necesidad de amar su marido,2
somos bandera,2
decirte linda güerita,2
al cabo que no sabes donde estoy,2
si quieres atormentarte pon,2
buscando a villa,2
en el rancho,2
y mis miedos los alejas,2
porque estando juntos todo es diferente,2
no comprende esta verdad,2
kim flores,2
jurema se despede,2
quando os filhos,2
y juro que estar a tu lado,2
linda princesa de ti yo estoy enamorado,2
tu piel poder acarisiarte,2
linda princesa mi sueños,2
te quiero yo mas,2
con todas las fuerzas que existen en mi lo que te digo,2
cuando tu a mi lado te sientes feliz,2
nuestra decisión amarnos sin,2
jamás la libertad,2
no quedamos corazón no,2
por favor casarnos para,2
aumenta cada vez que nos damos,2
procedente de colombia,2
si me buscan varias plebes hay conectes y hay billetes,2
"y no fumarías marisola porque estaría contigo a toda hora yo, yo te",2
de tu cuerpo,2
nunca morenita,2
porque tú fuiste la mujer,2
que tú por dentro estés llorando,2
"dos personas, amor y mentiras",2
resulta que eres de lo peor,2
una botella de tequila,2
las cosas del amor,2
leonardo garza,2
ahí te va,2
la quebradora no la dejan de admirar,2
ja vomito,2
"me duermo, borracho te pienso",2
"debe haber, un fallo en mi cabeza",2
"te pienso, te extraño no",2
aún no hay nada extraño fuera ´,2
por no poder dar mi vida ala,2
ser la octava,2
la verdad llego,2
hoy más que ayer,2
tú a mí me quieres y yo te quiero la puerta negra,2
te acuestas con todos,2
no me lo esperaba y yo fui tan tonto me,2
ni quiero nada,2
mi cuerpo te,2
mi ropa,2
y yo quisiera,2
si algún día te he,2
tratar de abrir camino nuevo,2
de pretender que no te quiero de controlar mis pensamientos,2
he tratado otras,2
de olvidarme un momento,2
y los gatos,2
yo solo miré un descaro,2
mi corazón te quiere,2
yo nunca te mentí dicen,2
viramundo eu sou viramundo eu sou ele,2
